Transaction_ID,Date,Region,Country,Drug_Name,Therapy_Area,Hospital,Doctor_Segment,Sales_Representative,Units_Sold,Revenue,Discount,Manufacturing_Cost,Profit,Marketing_Spend,Inventory,Customer_Type,Quarter,Month
TXN004017,2023-03-03,Central,UAE,Avastin,Oncology,City Medical Center,Non-Prescriber,Rep_016,291,156078.12,8379.64,56642.19,91056.29,7514.88,218,Online Pharmacy,Q1,March
TXN004018,2024-12-21,West,Germany,Brilinta,Cardiology,Sunrise Clinic,Low Prescriber,Rep_028,146,51023.76,3085.7,13314.79,34623.27,3393.45,372,Online Pharmacy,Q4,December
TXN004019,2023-05-25,West,Germany,Keytruda,Oncology,Metro Health,Low Prescriber,Rep_032,145,100796.83,4125.54,32850.97,63820.32,3378.12,113,Online Pharmacy,Q2,May
TXN004020,2024-03-12,West,Germany,Comirnaty,Vaccines,Sunrise Clinic,Low Prescriber,Rep_015,276,210969.82,11696.82,59117.34,140155.66,15743.54,271,Online Pharmacy,Q1,March
TXN004021,2025-06-17,Central,UAE,Aduhelm,Neurology,Metro Health,Non-Prescriber,Rep_008,251,147415.77,7923.05,59079.28,80413.44,10400.71,324,Online Pharmacy,Q2,June
TXN004022,2025-02-24,South,Brazil,Ozempic,Diabetes,Sunrise Clinic,Medium Prescriber,Rep_024,220,53398.8,4920.1,21959.87,26518.83,4221.63,9,Hospital,Q1,February
TXN004023,2025-02-27,North,USA,Keytruda,Oncology,Metro Health,Low Prescriber,Rep_015,230,179921.21,32385.82,68667.39,78868.0,8029.41,445,Hospital,Q1,February
TXN004024,2025-08-15,East,India,Keytruda,Oncology,Metro Health,Non-Prescriber,Rep_039,143,26414.89,2496.63,7111.26,16807.0,1936.02,254,Online Pharmacy,Q3,August
TXN004025,2025-10-30,North,USA,Eliquis,Cardiology,Mercy General,High Prescriber,Rep_028,201,138133.15,24863.97,57699.0,55570.18,3935.24,378,Online Pharmacy,Q4,October
TXN004026,2025-01-23,South,Brazil,Keytruda,Oncology,Apollo Hospital,High Prescriber,Rep_027,187,44363.97,2987.8,16728.5,24647.67,1490.61,92,Online Pharmacy,Q1,January
TXN004027,2025-12-22,North,USA,Opdivo,Oncology,City Medical Center,Medium Prescriber,Rep_016,275,130033.68,23406.06,32656.96,73970.66,9581.51,289,Government,Q4,December
TXN004028,2025-12-10,West,Germany,Keytruda,Oncology,Metro Health,Low Prescriber,Rep_022,350,134919.18,6489.5,45771.99,82657.69,4345.99,369,Hospital,Q4,December
TXN004029,2024-11-29,North,USA,Prevnar,Vaccines,Sunrise Clinic,Non-Prescriber,Rep_008,434,79649.61,14336.93,30003.0,35309.68,4847.53,156,Online Pharmacy,Q4,November
TXN004030,2025-09-21,Central,UAE,Herceptin,Oncology,Metro Health,High Prescriber,Rep_034,228,64030.19,3802.41,25390.82,34836.96,2873.95,278,Online Pharmacy,Q3,September
TXN004031,2025-06-20,East,India,Opdivo,Oncology,City Medical Center,Medium Prescriber,Rep_009,282,141133.37,11730.06,52361.05,77042.26,11034.94,382,Hospital,Q2,June
TXN004032,2024-03-09,East,India,Eliquis,Cardiology,Metro Health,High Prescriber,Rep_006,74,43759.0,3984.35,12933.06,26841.59,2358.33,321,Online Pharmacy,Q1,March
TXN004033,2025-10-22,West,Germany,Keytruda,Oncology,City Medical Center,Non-Prescriber,Rep_021,205,19231.75,1896.53,6735.54,10599.68,517.53,294,Online Pharmacy,Q4,October
TXN004034,2025-12-07,South,Brazil,Keytruda,Oncology,Cleveland Partners,Non-Prescriber,Rep_040,278,205393.45,18572.33,67532.3,119288.82,7939.43,414,Government,Q4,December
TXN004035,2025-07-20,West,Germany,Jardiance,Diabetes,Sunrise Clinic,Low Prescriber,Rep_030,231,85604.56,4032.44,35879.1,45693.02,3352.47,422,Retail Pharmacy,Q3,July
TXN004036,2023-01-02,East,India,Trulicity,Diabetes,Cleveland Partners,Non-Prescriber,Rep_029,164,131170.38,10461.95,56088.25,64620.18,2971.32,174,Government,Q1,January
TXN004037,2025-12-05,South,Brazil,Keytruda,Oncology,City Medical Center,High Prescriber,Rep_018,149,19258.97,1830.56,7908.54,9519.87,963.48,187,Government,Q4,December
TXN004038,2025-08-05,South,Brazil,Avastin,Oncology,St. Luke's,High Prescriber,Rep_034,333,208513.45,6969.18,65753.85,135790.42,6909.04,462,Online Pharmacy,Q3,August
TXN004039,2024-10-09,North,USA,Eliquis,Cardiology,Mercy General,Non-Prescriber,Rep_039,225,20585.62,3705.41,5998.1,10882.11,911.6,174,Government,Q4,October
TXN004040,2025-10-22,South,Brazil,Nurtec,Neurology,Metro Health,Medium Prescriber,Rep_011,188,12001.75,886.32,4485.4,6630.03,830.86,393,Retail Pharmacy,Q4,October
TXN004041,2024-03-31,South,Brazil,Herceptin,Oncology,City Medical Center,Non-Prescriber,Rep_030,547,204676.78,16221.37,73059.6,115395.81,14757.28,469,Hospital,Q1,March
TXN004042,2023-11-02,East,India,Avastin,Oncology,St. Luke's,Low Prescriber,Rep_018,135,36623.89,1892.49,12100.65,22630.75,1361.95,126,Hospital,Q4,November
TXN004043,2023-08-18,West,Germany,Ozempic,Diabetes,Apollo Hospital,Non-Prescriber,Rep_032,97,36620.37,1454.55,10026.94,25138.88,2393.68,18,Retail Pharmacy,Q3,August
TXN004044,2025-11-02,West,Germany,Aduhelm,Neurology,City Medical Center,High Prescriber,Rep_032,361,25229.42,2359.08,10339.84,12530.5,704.2,54,Online Pharmacy,Q4,November
TXN004045,2024-03-05,South,Brazil,Keytruda,Oncology,Cleveland Partners,High Prescriber,Rep_017,110,12221.24,885.91,4295.48,7039.85,355.65,69,Government,Q1,March
TXN004046,2023-10-16,Central,UAE,Nurtec,Neurology,Mercy General,High Prescriber,Rep_013,105,48507.77,3012.75,15983.32,29511.7,3126.56,345,Hospital,Q4,October
TXN004047,2025-01-31,Central,UAE,Brilinta,Cardiology,Metro Health,High Prescriber,Rep_005,329,143010.34,9541.02,63881.8,69587.52,11363.66,409,Online Pharmacy,Q1,January
TXN004048,2025-02-20,West,Germany,Trulicity,Diabetes,St. Luke's,High Prescriber,Rep_040,393,128301.64,4634.29,56679.59,66987.76,8349.33,329,Government,Q1,February
TXN004049,2023-01-25,North,USA,Eliquis,Cardiology,Mercy General,High Prescriber,Rep_020,53,6756.52,1216.17,1999.05,3541.3,424.61,452,Retail Pharmacy,Q1,January
TXN004050,2024-03-04,West,Germany,Avastin,Oncology,City Medical Center,Low Prescriber,Rep_024,148,92778.95,3898.63,38890.08,49990.24,6633.29,270,Online Pharmacy,Q1,March
TXN004051,2023-04-21,West,Germany,Herceptin,Oncology,Apollo Hospital,Medium Prescriber,Rep_014,106,70864.55,3125.48,24079.83,43659.24,1857.4,81,Retail Pharmacy,Q2,April
TXN004052,2023-08-06,East,India,Herceptin,Oncology,St. Luke's,Non-Prescriber,Rep_032,89,19448.3,1079.67,8426.69,9941.94,1058.24,52,Retail Pharmacy,Q3,August
TXN004053,2023-10-02,North,USA,Prevnar,Vaccines,Metro Health,Low Prescriber,Rep_035,294,108489.85,19528.17,31377.81,57583.87,3473.05,317,Hospital,Q4,October
TXN004054,2024-04-14,South,Brazil,Opdivo,Oncology,Mercy General,Medium Prescriber,Rep_015,274,32669.79,2212.92,11763.43,18693.44,1906.43,457,Retail Pharmacy,Q2,April
TXN004055,2024-01-05,Central,UAE,Comirnaty,Vaccines,City Medical Center,Medium Prescriber,Rep_031,280,75076.77,5493.7,19696.08,49886.99,5045.1,78,Online Pharmacy,Q1,January
TXN004056,2024-05-19,East,India,Trulicity,Diabetes,City Medical Center,Medium Prescriber,Rep_009,151,70416.48,3870.52,22473.95,44072.01,1807.36,490,Retail Pharmacy,Q2,May
TXN004057,2023-08-22,Central,UAE,Shingrix,Vaccines,Sunrise Clinic,High Prescriber,Rep_001,400,251445.75,15200.66,95569.16,140675.93,19696.21,327,Government,Q3,August
TXN004058,2023-09-11,East,India,Aduhelm,Neurology,Cleveland Partners,Medium Prescriber,Rep_013,206,150600.07,13203.07,38684.17,98712.83,6449.61,307,Retail Pharmacy,Q3,September
TXN004059,2024-01-05,North,USA,Vyepti,Neurology,Metro Health,High Prescriber,Rep_023,461,287963.87,51833.5,123543.64,112586.73,10715.04,270,Retail Pharmacy,Q1,January
TXN004060,2025-06-04,South,Brazil,Avastin,Oncology,Apollo Hospital,Non-Prescriber,Rep_004,219,170333.44,12321.45,53726.63,104285.36,11760.54,110,Government,Q2,June
TXN004061,2024-04-25,Central,UAE,Keytruda,Oncology,Sunrise Clinic,Low Prescriber,Rep_002,207,40611.11,2772.7,15404.1,22434.31,1613.79,192,Hospital,Q2,April
TXN004062,2024-09-09,North,USA,Ozempic,Diabetes,Apollo Hospital,Non-Prescriber,Rep_033,245,168791.28,30382.43,50820.83,87588.02,3653.94,36,Hospital,Q3,September
TXN004063,2024-01-06,South,Brazil,Eliquis,Cardiology,St. Luke's,Low Prescriber,Rep_017,135,13452.43,582.62,4831.54,8038.27,704.24,161,Hospital,Q1,January
TXN004064,2023-09-30,North,USA,Brilinta,Cardiology,Mercy General,High Prescriber,Rep_016,146,104784.39,18861.19,41994.68,43928.52,5637.26,342,Retail Pharmacy,Q3,September
TXN004065,2023-01-09,South,Brazil,Brilinta,Cardiology,City Medical Center,Medium Prescriber,Rep_037,127,56705.42,3008.14,15371.14,38326.14,2613.0,338,Hospital,Q1,January
TXN004066,2023-06-03,South,Brazil,Aduhelm,Neurology,Mercy General,Non-Prescriber,Rep_004,184,94599.13,8062.45,37417.08,49119.6,6163.83,136,Hospital,Q2,June
TXN004067,2024-09-15,North,USA,Aduhelm,Neurology,Cleveland Partners,Non-Prescriber,Rep_031,160,29461.04,5302.99,7537.88,16620.17,721.12,98,Hospital,Q3,September
TXN004068,2023-04-27,East,India,Comirnaty,Vaccines,Sunrise Clinic,Non-Prescriber,Rep_040,147,34813.88,2498.39,15550.18,16765.31,2384.57,496,Online Pharmacy,Q2,April
TXN004069,2023-07-26,North,USA,Comirnaty,Vaccines,St. Luke's,Medium Prescriber,Rep_036,285,141026.15,25384.71,49371.1,66270.34,3349.11,253,Retail Pharmacy,Q3,July
TXN004070,2024-02-29,North,USA,Opdivo,Oncology,Mercy General,Non-Prescriber,Rep_020,163,101494.35,18268.98,30767.85,52457.52,3762.22,293,Online Pharmacy,Q1,February
TXN004071,2025-10-16,North,USA,Herceptin,Oncology,Mercy General,Low Prescriber,Rep_018,132,47549.04,8558.83,13667.48,25322.73,3464.34,197,Government,Q4,October
TXN004072,2023-01-24,Central,UAE,Ozempic,Diabetes,Mercy General,High Prescriber,Rep_022,109,56494.95,5183.33,23471.65,27839.97,2214.98,13,Government,Q1,January
TXN004073,2025-10-25,North,USA,Keytruda,Oncology,City Medical Center,Non-Prescriber,Rep_004,212,146241.6,26323.49,41611.7,78306.41,9250.7,69,Retail Pharmacy,Q4,October
TXN004074,2024-07-09,Central,UAE,Avastin,Oncology,Mercy General,Medium Prescriber,Rep_031,363,85902.59,6231.32,34280.98,45390.29,4482.55,372,Government,Q3,July
TXN004075,2023-03-13,East,India,Opdivo,Oncology,Sunrise Clinic,Low Prescriber,Rep_025,156,90476.51,4487.16,33512.79,52476.56,1997.76,97,Government,Q1,March
TXN004076,2025-05-23,South,Brazil,Prevnar,Vaccines,Cleveland Partners,High Prescriber,Rep_039,127,70837.57,6949.57,27551.96,36336.04,5177.57,116,Hospital,Q2,May
TXN004077,2025-08-20,East,India,Ozempic,Diabetes,Metro Health,High Prescriber,Rep_029,202,22376.73,2074.12,9874.2,10428.41,1598.77,20,Government,Q3,August
TXN004078,2023-04-26,South,Brazil,Entresto,Cardiology,Cleveland Partners,Low Prescriber,Rep_025,312,72459.02,2972.66,23116.28,46370.08,3277.1,365,Hospital,Q2,April
TXN004079,2024-02-06,Central,UAE,Comirnaty,Vaccines,City Medical Center,Non-Prescriber,Rep_010,327,21035.97,2013.67,6678.34,12343.96,897.23,261,Retail Pharmacy,Q1,February
TXN004080,2025-07-17,North,USA,Nurtec,Neurology,Sunrise Clinic,High Prescriber,Rep_002,75,26407.28,4753.31,8580.59,13073.38,1544.36,464,Retail Pharmacy,Q3,July
TXN004081,2024-06-24,South,Brazil,Keytruda,Oncology,Apollo Hospital,Medium Prescriber,Rep_002,255,37760.14,2287.34,14566.3,20906.5,1784.88,327,Hospital,Q2,June
TXN004082,2025-11-07,East,India,Nurtec,Neurology,Sunrise Clinic,Low Prescriber,Rep_018,404,237922.29,22816.14,96577.01,118529.14,9103.08,391,Government,Q4,November
TXN004083,2024-01-21,East,India,Entresto,Cardiology,Sunrise Clinic,Low Prescriber,Rep_003,113,42607.43,3936.52,15589.92,23080.99,2116.69,294,Hospital,Q1,January
TXN004084,2025-01-13,Central,UAE,Eliquis,Cardiology,Metro Health,Medium Prescriber,Rep_038,207,39519.95,2305.75,13035.29,24178.91,1445.49,343,Hospital,Q1,January
TXN004085,2024-07-23,North,USA,Brilinta,Cardiology,Mercy General,Medium Prescriber,Rep_026,191,138775.64,24979.62,45495.54,68300.48,9290.61,179,Hospital,Q3,July
TXN004086,2025-04-28,South,Brazil,Nurtec,Neurology,Cleveland Partners,Non-Prescriber,Rep_003,627,493117.4,48634.36,178300.8,266182.24,10919.51,146,Online Pharmacy,Q2,April
TXN004087,2025-01-16,North,USA,Eliquis,Cardiology,Apollo Hospital,Medium Prescriber,Rep_003,126,36131.61,6503.69,11839.8,17788.12,1317.92,246,Online Pharmacy,Q1,January
TXN004088,2025-01-04,North,USA,Brilinta,Cardiology,Metro Health,Non-Prescriber,Rep_032,865,422669.3,76080.47,125082.75,221506.08,13716.02,473,Hospital,Q1,January
TXN004089,2024-04-28,East,India,Keytruda,Oncology,Apollo Hospital,Medium Prescriber,Rep_027,331,218860.05,15584.64,55083.38,148192.03,15300.34,61,Government,Q2,April
TXN004090,2025-10-03,North,USA,Brilinta,Cardiology,Apollo Hospital,Low Prescriber,Rep_001,369,256634.47,46194.2,69250.75,141189.52,7067.83,459,Retail Pharmacy,Q4,October
TXN004091,2024-11-08,East,India,Entresto,Cardiology,Apollo Hospital,Medium Prescriber,Rep_016,288,212838.14,18393.68,72288.42,122156.04,11007.15,329,Online Pharmacy,Q4,November
TXN004092,2024-09-05,North,USA,Brilinta,Cardiology,Apollo Hospital,Low Prescriber,Rep_029,213,162315.99,29216.88,47590.79,85508.32,5540.95,109,Government,Q3,September
TXN004093,2024-07-12,East,India,Vyepti,Neurology,Mercy General,Non-Prescriber,Rep_015,254,103810.99,8030.52,41185.05,54595.42,5894.72,208,Online Pharmacy,Q3,July
TXN004094,2024-02-06,West,Germany,Opdivo,Oncology,City Medical Center,Non-Prescriber,Rep_032,194,90333.01,3299.39,33084.47,53949.15,1925.07,165,Hospital,Q1,February
TXN004095,2025-05-09,East,India,Avastin,Oncology,Apollo Hospital,Medium Prescriber,Rep_034,121,46708.14,4419.07,19416.67,22872.4,2300.61,143,Online Pharmacy,Q2,May
TXN004096,2025-08-11,West,Germany,Jardiance,Diabetes,Apollo Hospital,Low Prescriber,Rep_019,590,85013.41,5676.17,31158.93,48178.31,2910.55,402,Government,Q3,August
TXN004097,2024-12-19,East,India,Opdivo,Oncology,Apollo Hospital,Non-Prescriber,Rep_021,319,187671.5,7051.69,70200.35,110419.46,10027.8,117,Government,Q4,December
TXN004098,2023-07-01,South,Brazil,Entresto,Cardiology,Sunrise Clinic,Low Prescriber,Rep_009,95,17319.25,926.02,5983.93,10409.3,612.34,264,Retail Pharmacy,Q3,July
TXN004099,2023-03-28,South,Brazil,Aduhelm,Neurology,Cleveland Partners,High Prescriber,Rep_024,243,88101.88,4652.61,38175.9,45273.37,5686.24,312,Government,Q1,March
TXN004100,2025-06-08,North,USA,Entresto,Cardiology,Metro Health,Non-Prescriber,Rep_026,288,65140.5,11725.29,22523.66,30891.55,4018.08,317,Government,Q2,June
TXN004101,2023-01-24,West,Germany,Trulicity,Diabetes,Sunrise Clinic,Medium Prescriber,Rep_013,256,162535.71,10002.83,60682.82,91850.06,8169.38,295,Retail Pharmacy,Q1,January
TXN004102,2023-01-22,North,USA,Nurtec,Neurology,City Medical Center,Low Prescriber,Rep_024,133,47782.27,8600.81,15858.15,23323.31,2768.98,96,Government,Q1,January
TXN004103,2025-05-04,East,India,Keytruda,Oncology,City Medical Center,Low Prescriber,Rep_025,191,122470.4,4257.33,30689.41,87523.66,8084.45,180,Retail Pharmacy,Q2,May
TXN004104,2025-05-09,East,India,Keytruda,Oncology,Cleveland Partners,Low Prescriber,Rep_034,296,64965.41,6145.24,24342.31,34477.86,1712.04,56,Online Pharmacy,Q2,May
TXN004105,2025-08-02,West,Germany,Ozempic,Diabetes,Mercy General,Medium Prescriber,Rep_017,325,74382.74,2709.61,20211.67,51461.46,4161.81,18,Hospital,Q3,August
TXN004106,2025-10-30,South,Brazil,Entresto,Cardiology,Cleveland Partners,Low Prescriber,Rep_017,136,55561.48,1834.48,20035.04,33691.96,4213.28,89,Retail Pharmacy,Q4,October
TXN004107,2023-02-06,West,Germany,Aduhelm,Neurology,Metro Health,High Prescriber,Rep_027,219,67241.25,6645.3,19392.24,41203.71,5377.89,84,Government,Q1,February
TXN004108,2024-05-28,South,Brazil,Nurtec,Neurology,Metro Health,Medium Prescriber,Rep_029,420,82486.06,3935.44,28650.68,49899.94,5255.73,433,Retail Pharmacy,Q2,May
TXN004109,2024-06-09,Central,UAE,Avastin,Oncology,Mercy General,Medium Prescriber,Rep_031,110,56301.16,3672.78,17383.62,35244.76,1449.32,143,Hospital,Q2,June
TXN004110,2024-05-10,South,Brazil,Entresto,Cardiology,Sunrise Clinic,Non-Prescriber,Rep_034,155,91234.91,2964.27,33392.78,54877.86,4452.95,436,Online Pharmacy,Q2,May
TXN004111,2023-08-13,South,Brazil,Herceptin,Oncology,Cleveland Partners,High Prescriber,Rep_033,209,72538.03,4449.85,28793.56,39294.62,3207.09,137,Online Pharmacy,Q3,August
TXN004112,2025-04-04,South,Brazil,Vyepti,Neurology,Metro Health,High Prescriber,Rep_033,389,239916.13,21030.63,85521.24,133364.26,14265.51,265,Retail Pharmacy,Q2,April
TXN004113,2025-01-25,South,Brazil,Opdivo,Oncology,City Medical Center,Low Prescriber,Rep_029,360,198184.53,7107.35,79671.91,111405.27,14905.47,165,Hospital,Q1,January
TXN004114,2025-04-18,North,USA,Brilinta,Cardiology,Apollo Hospital,Non-Prescriber,Rep_011,234,44097.2,7937.5,13737.25,22422.45,1133.13,138,Retail Pharmacy,Q2,April
TXN004115,2024-05-21,North,USA,Nurtec,Neurology,St. Luke's,Low Prescriber,Rep_019,340,256549.16,46178.85,96731.35,113638.96,13349.77,182,Hospital,Q2,May
TXN004116,2024-08-23,North,USA,Ozempic,Diabetes,Apollo Hospital,Non-Prescriber,Rep_014,173,63428.01,11417.04,22377.88,29633.09,4634.1,21,Hospital,Q3,August
TXN004117,2023-06-27,West,Germany,Shingrix,Vaccines,City Medical Center,Non-Prescriber,Rep_002,344,56049.57,3132.72,24374.39,28542.46,3797.24,318,Online Pharmacy,Q2,June
TXN004118,2024-05-31,West,Germany,Trulicity,Diabetes,Cleveland Partners,Non-Prescriber,Rep_011,387,194617.22,16510.93,48669.71,129436.58,14304.47,478,Online Pharmacy,Q2,May
TXN004119,2024-04-23,East,India,Trulicity,Diabetes,Mercy General,Non-Prescriber,Rep_028,444,139029.95,5383.83,50703.44,82942.68,9153.66,178,Online Pharmacy,Q2,April
TXN004120,2023-05-09,West,Germany,Herceptin,Oncology,Cleveland Partners,High Prescriber,Rep_019,145,53453.16,3090.47,17098.67,33264.02,3223.05,283,Retail Pharmacy,Q2,May
TXN004121,2023-04-17,East,India,Eliquis,Cardiology,Sunrise Clinic,High Prescriber,Rep_015,173,11150.75,520.57,3900.53,6729.65,275.92,204,Retail Pharmacy,Q2,April
TXN004122,2023-10-29,Central,UAE,Brilinta,Cardiology,Mercy General,Medium Prescriber,Rep_010,267,82892.03,7714.92,29651.46,45525.65,3322.28,399,Government,Q4,October
TXN004123,2024-09-09,North,USA,Keytruda,Oncology,Mercy General,High Prescriber,Rep_006,100,8615.33,1550.76,3043.65,4020.92,288.6,222,Retail Pharmacy,Q3,September
TXN004124,2025-08-06,Central,UAE,Opdivo,Oncology,Sunrise Clinic,High Prescriber,Rep_036,219,103830.75,7670.49,27673.06,68487.2,3596.09,244,Online Pharmacy,Q3,August
TXN004125,2025-03-21,South,Brazil,Prevnar,Vaccines,St. Luke's,Medium Prescriber,Rep_030,83,6831.91,262.26,2998.54,3571.11,189.41,381,Retail Pharmacy,Q1,March
TXN004126,2023-12-08,North,USA,Vyepti,Neurology,Mercy General,Medium Prescriber,Rep_031,359,141143.33,25405.8,40469.45,75268.08,5672.1,372,Hospital,Q4,December
TXN004127,2025-09-19,North,USA,Entresto,Cardiology,Apollo Hospital,Medium Prescriber,Rep_037,136,87191.14,15694.41,33233.55,38263.18,3234.85,226,Government,Q3,September
TXN004128,2023-02-03,North,USA,Nurtec,Neurology,City Medical Center,Medium Prescriber,Rep_033,122,30412.34,5474.22,13598.97,11339.15,2261.12,287,Hospital,Q1,February
TXN004129,2023-11-06,Central,UAE,Prevnar,Vaccines,Apollo Hospital,Medium Prescriber,Rep_038,461,238460.31,12217.98,80413.18,145829.15,14459.32,95,Government,Q4,November
TXN004130,2024-06-08,Central,UAE,Brilinta,Cardiology,City Medical Center,Non-Prescriber,Rep_031,190,16987.2,1181.03,4253.63,11552.54,493.82,116,Online Pharmacy,Q2,June
TXN004131,2023-08-22,West,Germany,Opdivo,Oncology,Sunrise Clinic,Non-Prescriber,Rep_009,113,43296.3,2130.01,14445.9,26720.39,1970.69,307,Government,Q3,August
TXN004132,2024-11-09,North,USA,Keytruda,Oncology,Mercy General,Medium Prescriber,Rep_006,315,249656.42,44938.16,84040.54,120677.72,13767.32,317,Government,Q4,November
TXN004133,2025-01-27,East,India,Brilinta,Cardiology,Apollo Hospital,Medium Prescriber,Rep_013,348,23966.77,1812.6,8281.5,13872.67,1867.77,94,Government,Q1,January
TXN004134,2023-11-11,West,Germany,Aduhelm,Neurology,Apollo Hospital,Medium Prescriber,Rep_038,277,97175.99,8799.23,36679.51,51697.25,3704.82,339,Government,Q4,November
TXN004135,2024-02-05,South,Brazil,Keytruda,Oncology,Metro Health,Low Prescriber,Rep_005,179,103016.57,5027.56,39547.54,58441.47,4234.53,373,Online Pharmacy,Q1,February
TXN004136,2023-12-22,South,Brazil,Ozempic,Diabetes,St. Luke's,Medium Prescriber,Rep_008,292,159177.37,4992.22,61140.49,93044.66,6892.57,21,Government,Q4,December
TXN004137,2024-10-10,South,Brazil,Opdivo,Oncology,St. Luke's,Medium Prescriber,Rep_001,195,108121.46,6321.64,48055.48,53744.34,6825.91,470,Hospital,Q4,October
TXN004138,2025-04-05,East,India,Avastin,Oncology,St. Luke's,Medium Prescriber,Rep_011,292,83679.04,5720.63,21086.46,56871.95,6627.2,395,Retail Pharmacy,Q2,April
TXN004139,2023-06-26,North,USA,Eliquis,Cardiology,Sunrise Clinic,Medium Prescriber,Rep_034,125,26815.39,4826.77,8401.53,13587.09,2060.62,242,Online Pharmacy,Q2,June
TXN004140,2024-11-20,East,India,Prevnar,Vaccines,Mercy General,Low Prescriber,Rep_033,157,58463.12,3467.7,19533.86,35461.56,3608.65,232,Government,Q4,November
TXN004141,2025-11-15,Central,UAE,Opdivo,Oncology,Cleveland Partners,Non-Prescriber,Rep_025,66,28365.96,2715.93,11348.71,14301.32,853.06,125,Retail Pharmacy,Q4,November
TXN004142,2025-07-28,East,India,Trulicity,Diabetes,St. Luke's,Non-Prescriber,Rep_002,459,360825.28,15718.06,116046.16,229061.06,7757.52,154,Online Pharmacy,Q3,July
